Date,Species,Strata,Sex,BroodAge,Length_mm
7/28/2017,chum salmon,NA,Female,NA,572
7/29/2017,chum salmon,NA,Female,NA,578
7/29/2017,chum salmon,NA,Female,NA,603
7/29/2017,chum salmon,NA,Female,NA,579
7/29/2017,chum salmon,NA,Female,NA,514
7/29/2017,chum salmon,NA,Female,NA,505
7/29/2017,chum salmon,NA,Female,NA,592
7/29/2017,chum salmon,NA,Female,NA,519
7/29/2017,chum salmon,NA,Female,NA,546
7/29/2017,chum salmon,NA,Female,NA,545
7/29/2017,chum salmon,NA,Female,NA,514
7/29/2017,chum salmon,NA,Female,NA,527
7/29/2017,chum salmon,NA,Female,NA,500
7/29/2017,chum salmon,NA,Female,NA,538
7/29/2017,chum salmon,NA,Female,NA,501
7/29/2017,chum salmon,NA,Female,NA,546
7/29/2017,chum salmon,NA,Female,NA,592
7/29/2017,chum salmon,NA,Female,NA,611
7/29/2017,chum salmon,NA,Female,NA,561
7/29/2017,chum salmon,NA,Female,NA,545
7/29/2017,chum salmon,NA,Female,NA,498
7/29/2017,chum salmon,NA,Female,NA,505
7/29/2017,chum salmon,NA,Female,NA,507
7/29/2017,chum salmon,NA,Female,NA,496
7/3/2019,chinook salmon,NA,Female,NA,665
7/3/2019,chinook salmon,NA,Female,NA,635
7/3/2019,chinook salmon,NA,Male,NA,655
7/3/2019,chinook salmon,NA,Male,NA,445
7/4/2019,chinook salmon,NA,Female,NA,760
7/5/2019,chinook salmon,NA,Female,NA,650
7/5/2019,chinook salmon,NA,Female,NA,625
7/6/2019,chinook salmon,NA,Female,NA,825
7/6/2019,chinook salmon,NA,Male,NA,585
7/6/2019,chinook salmon,NA,Male,NA,660
7/6/2019,chinook salmon,NA,Male,NA,690
7/7/2019,chinook salmon,NA,Male,NA,635
7/7/2019,chinook salmon,NA,Male,NA,690
7/7/2019,chinook salmon,NA,Male,NA,480
7/7/2019,chinook salmon,NA,Male,NA,565
7/7/2019,chinook salmon,NA,Male,NA,655
7/7/2019,chinook salmon,NA,Male,NA,750
7/8/2019,chinook salmon,NA,Male,NA,690
7/8/2019,chinook salmon,NA,Male,NA,685
7/8/2019,chinook salmon,NA,Male,NA,545
7/9/2019,chinook salmon,NA,Female,NA,820
7/9/2019,chinook salmon,NA,Male,NA,720
7/9/2019,chinook salmon,NA,Female,NA,795
7/9/2019,chinook salmon,NA,Female,NA,830
7/9/2019,chinook salmon,NA,Male,NA,540
7/16/2019,chinook salmon,NA,Male,NA,560
7/16/2019,chinook salmon,NA,Female,NA,690
7/16/2019,chinook salmon,NA,Male,NA,480
7/16/2019,chinook salmon,NA,Male,NA,460
7/16/2019,chinook salmon,NA,Male,NA,590
7/16/2019,chinook salmon,NA,Male,NA,510
7/16/2019,chinook salmon,NA,Male,NA,515
7/17/2019,chinook salmon,NA,Male,NA,590
7/17/2019,chinook salmon,NA,Male,NA,670
7/17/2019,chinook salmon,NA,Female,NA,750
7/17/2019,chinook salmon,NA,Male,NA,500
7/17/2019,chinook salmon,NA,Male,NA,630
7/17/2019,chinook salmon,NA,Male,NA,460
7/18/2019,chinook salmon,NA,Male,NA,565
7/18/2019,chinook salmon,NA,Male,NA,455
7/18/2019,chinook salmon,NA,Male,NA,560
7/18/2019,chinook salmon,NA,Female,NA,810
7/18/2019,chinook salmon,NA,Female,NA,845
7/18/2019,chinook salmon,NA,Male,NA,490
7/18/2019,chinook salmon,NA,Male,NA,630
7/18/2019,chinook salmon,NA,Male,NA,695
7/18/2019,chinook salmon,NA,Male,NA,590
7/18/2019,chinook salmon,NA,Male,NA,630
7/18/2019,chinook salmon,NA,Male,NA,620
7/18/2019,chinook salmon,NA,Male,NA,495
7/18/2019,chinook salmon,NA,Male,NA,540
7/18/2019,chinook salmon,NA,Male,NA,675
7/18/2019,chinook salmon,NA,Male,NA,520
7/18/2019,chinook salmon,NA,Male,NA,420
7/18/2019,chinook salmon,NA,Male,NA,465
7/18/2019,chinook salmon,NA,Female,NA,720
7/18/2019,chinook salmon,NA,Male,NA,715
7/18/2019,chinook salmon,NA,Female,NA,740
7/18/2019,chinook salmon,NA,Male,NA,575
7/18/2019,chinook salmon,NA,Male,NA,700
7/18/2019,chinook salmon,NA,Female,NA,725
7/18/2019,chinook salmon,NA,Male,NA,540
7/18/2019,chinook salmon,NA,Male,NA,735
7/18/2019,chinook salmon,NA,Female,NA,655
7/18/2019,chinook salmon,NA,Female,NA,750
7/18/2019,chinook salmon,NA,Female,NA,795
7/18/2019,chinook salmon,NA,Male,NA,510
7/18/2019,chinook salmon,NA,Male,NA,480
7/19/2019,chinook salmon,NA,Male,NA,560
7/19/2019,chinook salmon,NA,Male,NA,630
7/19/2019,chinook salmon,NA,Male,NA,680
7/19/2019,chinook salmon,NA,Male,NA,710
7/19/2019,chinook salmon,NA,Male,NA,630
7/19/2019,chinook salmon,NA,Male,NA,635
7/19/2019,chinook salmon,NA,Male,NA,795
7/19/2019,chinook salmon,NA,Male,NA,500
7/19/2019,chinook salmon,NA,Female,NA,725
7/19/2019,chinook salmon,NA,Female,NA,755
7/19/2019,chinook salmon,NA,Female,NA,650
7/19/2019,chinook salmon,NA,Female,NA,695
7/19/2019,chinook salmon,NA,Male,NA,635
7/19/2019,chinook salmon,NA,Male,NA,505
7/19/2019,chinook salmon,NA,Male,NA,500
7/19/2019,chinook salmon,NA,Male,NA,490
7/19/2019,chinook salmon,NA,Male,NA,730
7/19/2019,chinook salmon,NA,Male,NA,620
7/19/2019,chinook salmon,NA,Male,NA,685
7/19/2019,chinook salmon,NA,Male,NA,495
7/20/2019,chinook salmon,NA,Male,NA,500
7/20/2019,chinook salmon,NA,Male,NA,525
7/20/2019,chinook salmon,NA,Male,NA,650
7/20/2019,chinook salmon,NA,Male,NA,690
7/20/2019,chinook salmon,NA,Male,NA,605
7/20/2019,chinook salmon,NA,Male,NA,500
7/20/2019,chinook salmon,NA,Female,NA,780
7/20/2019,chinook salmon,NA,Male,NA,580
7/20/2019,chinook salmon,NA,Male,NA,590
7/20/2019,chinook salmon,NA,Male,NA,525
7/20/2019,chinook salmon,NA,Male,NA,520
7/20/2019,chinook salmon,NA,Female,NA,710
7/20/2019,chinook salmon,NA,Male,NA,510
7/20/2019,chinook salmon,NA,Female,NA,685
7/20/2019,chinook salmon,NA,Female,NA,775
7/21/2019,chinook salmon,NA,Male,NA,685
7/21/2019,chinook salmon,NA,Female,NA,810
7/21/2019,chinook salmon,NA,Male,NA,460
7/21/2019,chinook salmon,NA,Female,NA,845
7/21/2019,chinook salmon,NA,Male,NA,665
7/21/2019,chinook salmon,NA,Female,NA,775
7/21/2019,chinook salmon,NA,Male,NA,745
7/21/2019,chinook salmon,NA,Male,NA,490
7/21/2019,chinook salmon,NA,Male,NA,515
7/21/2019,chinook salmon,NA,Male,NA,640
7/21/2019,chinook salmon,NA,Female,NA,750
7/21/2019,chinook salmon,NA,Female,NA,675
7/21/2019,chinook salmon,NA,Male,NA,625
7/21/2019,chinook salmon,NA,Male,NA,525
7/21/2019,chinook salmon,NA,Male,NA,555
7/22/2019,chinook salmon,NA,Female,NA,680
7/22/2019,chinook salmon,NA,Female,NA,875
7/22/2019,chinook salmon,NA,Male,NA,665
7/22/2019,chinook salmon,NA,Male,NA,625
7/22/2019,chinook salmon,NA,Male,NA,640
7/22/2019,chinook salmon,NA,Male,NA,645
7/22/2019,chinook salmon,NA,Female,NA,855
7/22/2019,chinook salmon,NA,Male,NA,575
7/22/2019,chinook salmon,NA,Male,NA,470
7/22/2019,chinook salmon,NA,Male,NA,435
7/23/2019,chinook salmon,NA,Male,NA,720
7/23/2019,chinook salmon,NA,Male,NA,635
7/23/2019,chinook salmon,NA,Male,NA,605
7/23/2019,chinook salmon,NA,Male,NA,405
7/23/2019,chinook salmon,NA,Male,NA,535
7/23/2019,chinook salmon,NA,Male,NA,530
7/24/2019,chinook salmon,NA,Male,NA,440
7/24/2019,chinook salmon,NA,Male,NA,600
7/24/2019,chinook salmon,NA,Female,NA,760
7/24/2019,chinook salmon,NA,Male,NA,705
7/24/2019,chinook salmon,NA,Male,NA,500
7/24/2019,chinook salmon,NA,Male,NA,565
7/24/2019,chinook salmon,NA,Male,NA,480
7/24/2019,chinook salmon,NA,Male,NA,560
7/24/2019,chinook salmon,NA,Male,NA,565
7/24/2019,chinook salmon,NA,Female,NA,740
7/24/2019,chinook salmon,NA,Female,NA,750
7/24/2019,chinook salmon,NA,Female,NA,710
7/24/2019,chinook salmon,NA,Male,NA,625
7/24/2019,chinook salmon,NA,Male,NA,575
7/24/2019,chinook salmon,NA,Male,NA,545
7/24/2019,chinook salmon,NA,Male,NA,535
7/25/2019,chinook salmon,NA,Female,NA,800
7/25/2019,chinook salmon,NA,Male,NA,630
7/25/2019,chinook salmon,NA,Male,NA,550
7/25/2019,chinook salmon,NA,Male,NA,560
7/25/2019,chinook salmon,NA,Male,NA,765
7/25/2019,chinook salmon,NA,Male,NA,820
7/25/2019,chinook salmon,NA,Male,NA,700
7/25/2019,chinook salmon,NA,Male,NA,525
7/25/2019,chinook salmon,NA,Male,NA,715
7/25/2019,chinook salmon,NA,Male,NA,620
7/25/2019,chinook salmon,NA,Female,NA,790
7/25/2019,chinook salmon,NA,Male,NA,565
7/26/2019,chinook salmon,NA,Male,NA,520
7/26/2019,chinook salmon,NA,Male,NA,390
7/26/2019,chinook salmon,NA,Male,NA,690
7/26/2019,chinook salmon,NA,Male,NA,525
7/26/2019,chinook salmon,NA,Male,NA,510
7/26/2019,chinook salmon,NA,Male,NA,430
7/26/2019,chinook salmon,NA,Male,NA,435
7/26/2019,chinook salmon,NA,Male,NA,525
7/26/2019,chinook salmon,NA,Male,NA,330
7/26/2019,chinook salmon,NA,Male,NA,645
7/26/2019,chinook salmon,NA,Male,NA,385
7/26/2019,chinook salmon,NA,Male,NA,510
7/26/2019,chinook salmon,NA,Female,NA,790
7/27/2019,chinook salmon,NA,Male,NA,520
7/27/2019,chinook salmon,NA,Male,NA,505
7/27/2019,chinook salmon,NA,Male,NA,465
7/27/2019,chinook salmon,NA,Female,NA,805
7/27/2019,chinook salmon,NA,Male,NA,670
7/27/2019,chinook salmon,NA,Female,NA,750
7/27/2019,chinook salmon,NA,Male,NA,540
7/27/2019,chinook salmon,NA,Male,NA,550
7/27/2019,chinook salmon,NA,Male,NA,650
7/27/2019,chinook salmon,NA,Male,NA,675
7/27/2019,chinook salmon,NA,Male,NA,500
7/27/2019,chinook salmon,NA,Female,NA,725
7/27/2019,chinook salmon,NA,Male,NA,500
7/27/2019,chinook salmon,NA,Male,NA,680
7/28/2019,chinook salmon,NA,Male,NA,500
7/28/2019,chinook salmon,NA,Female,NA,780
7/28/2019,chinook salmon,NA,Female,NA,755
7/28/2019,chinook salmon,NA,Male,NA,455
7/28/2019,chinook salmon,NA,Male,NA,525
7/28/2019,chinook salmon,NA,Female,NA,870
7/28/2019,chinook salmon,NA,Male,NA,740
7/28/2019,chinook salmon,NA,Male,NA,755
7/28/2019,chinook salmon,NA,Male,NA,535
7/28/2019,chinook salmon,NA,Male,NA,720
7/28/2019,chinook salmon,NA,Male,NA,480
7/28/2019,chinook salmon,NA,Male,NA,545
7/28/2019,chinook salmon,NA,Female,NA,815
7/28/2019,chinook salmon,NA,Male,NA,485
7/28/2019,chinook salmon,NA,Male,NA,575
7/29/2019,chinook salmon,NA,Female,NA,755
7/29/2019,chinook salmon,NA,Male,NA,520
7/29/2019,chinook salmon,NA,Male,NA,520
7/29/2019,chinook salmon,NA,Male,NA,455
7/29/2019,chinook salmon,NA,Male,NA,685
7/29/2019,chinook salmon,NA,Male,NA,450
7/29/2019,chinook salmon,NA,Male,NA,550
7/2/2019,chum salmon,NA,Male,NA,645
7/2/2019,chum salmon,NA,Male,NA,635
7/2/2019,chum salmon,NA,Female,NA,565
7/2/2019,chum salmon,NA,Male,NA,595
7/2/2019,chum salmon,NA,Male,NA,560
7/2/2019,chum salmon,NA,Male,NA,585
7/2/2019,chum salmon,NA,Female,NA,525
7/2/2019,chum salmon,NA,Female,NA,540
7/2/2019,chum salmon,NA,Female,NA,500
7/2/2019,chum salmon,NA,Female,NA,560
7/2/2019,chum salmon,NA,Female,NA,570
7/3/2019,chum salmon,NA,Female,NA,560
7/3/2019,chum salmon,NA,Male,NA,645
7/3/2019,chum salmon,NA,Female,NA,560
7/3/2019,chum salmon,NA,Female,NA,630
7/3/2019,chum salmon,NA,Female,NA,580
7/3/2019,chum salmon,NA,Female,NA,585
7/3/2019,chum salmon,NA,Female,NA,580
7/3/2019,chum salmon,NA,Female,NA,560
7/3/2019,chum salmon,NA,Female,NA,510
7/3/2019,chum salmon,NA,Female,NA,530
7/3/2019,chum salmon,NA,Male,NA,590
7/3/2019,chum salmon,NA,Female,NA,595
7/3/2019,chum salmon,NA,Female,NA,580
7/3/2019,chum salmon,NA,Female,NA,555
7/3/2019,chum salmon,NA,Female,NA,550
7/3/2019,chum salmon,NA,Female,NA,585
7/3/2019,chum salmon,NA,Male,NA,590
7/3/2019,chum salmon,NA,Female,NA,545
7/3/2019,chum salmon,NA,Female,NA,580
7/3/2019,chum salmon,NA,Male,NA,575
7/4/2019,chum salmon,NA,Female,NA,555
7/4/2019,chum salmon,NA,Male,NA,570
7/4/2019,chum salmon,NA,Male,NA,620
7/4/2019,chum salmon,NA,Male,NA,570
7/4/2019,chum salmon,NA,Male,NA,610
7/4/2019,chum salmon,NA,Female,NA,525
7/4/2019,chum salmon,NA,Female,NA,565
7/4/2019,chum salmon,NA,Male,NA,610
7/4/2019,chum salmon,NA,Male,NA,630
7/4/2019,chum salmon,NA,Male,NA,605
7/4/2019,chum salmon,NA,Male,NA,625
7/4/2019,chum salmon,NA,Female,NA,600
7/4/2019,chum salmon,NA,Female,NA,580
7/4/2019,chum salmon,NA,Female,NA,545
7/4/2019,chum salmon,NA,Male,NA,595
7/4/2019,chum salmon,NA,Female,NA,545
7/4/2019,chum salmon,NA,Male,NA,570
7/4/2019,chum salmon,NA,Male,NA,545
7/4/2019,chum salmon,NA,Female,NA,560
7/4/2019,chum salmon,NA,Female,NA,635
7/4/2019,chum salmon,NA,Male,NA,595
7/4/2019,chum salmon,NA,Male,NA,635
7/4/2019,chum salmon,NA,Female,NA,570
7/5/2019,chum salmon,NA,Male,NA,575
7/5/2019,chum salmon,NA,Female,NA,540
7/5/2019,chum salmon,NA,Female,NA,510
7/5/2019,chum salmon,NA,Female,NA,560
7/5/2019,chum salmon,NA,Male,NA,615
7/5/2019,chum salmon,NA,Male,NA,620
7/5/2019,chum salmon,NA,Female,NA,525
7/5/2019,chum salmon,NA,Female,NA,565
7/5/2019,chum salmon,NA,Male,NA,665
7/5/2019,chum salmon,NA,Female,NA,565
7/5/2019,chum salmon,NA,Male,NA,600
7/5/2019,chum salmon,NA,Female,NA,500
7/5/2019,chum salmon,NA,Male,NA,600
7/5/2019,chum salmon,NA,Female,NA,545
7/5/2019,chum salmon,NA,Male,NA,655
7/6/2019,chum salmon,NA,Female,NA,530
7/6/2019,chum salmon,NA,Female,NA,540
7/6/2019,chum salmon,NA,Female,NA,490
7/6/2019,chum salmon,NA,Female,NA,515
7/6/2019,chum salmon,NA,Male,NA,610
7/6/2019,chum salmon,NA,Female,NA,545
7/6/2019,chum salmon,NA,Male,NA,590
7/6/2019,chum salmon,NA,Male,NA,620
7/6/2019,chum salmon,NA,Male,NA,610
7/6/2019,chum salmon,NA,Male,NA,575
7/6/2019,chum salmon,NA,Female,NA,550
7/6/2019,chum salmon,NA,Male,NA,560
7/6/2019,chum salmon,NA,Male,NA,605
7/6/2019,chum salmon,NA,Female,NA,520
7/6/2019,chum salmon,NA,Female,NA,560
7/8/2019,chum salmon,NA,Male,NA,570
7/8/2019,chum salmon,NA,Male,NA,605
7/8/2019,chum salmon,NA,Female,NA,580
7/8/2019,chum salmon,NA,Male,NA,645
7/8/2019,chum salmon,NA,Male,NA,605
7/8/2019,chum salmon,NA,Female,NA,520
7/8/2019,chum salmon,NA,Female,NA,545
7/8/2019,chum salmon,NA,Male,NA,600
7/8/2019,chum salmon,NA,Female,NA,580
7/8/2019,chum salmon,NA,Female,NA,540
7/8/2019,chum salmon,NA,Female,NA,560
7/8/2019,chum salmon,NA,Male,NA,565
7/8/2019,chum salmon,NA,Female,NA,600
7/8/2019,chum salmon,NA,Male,NA,605
7/8/2019,chum salmon,NA,Male,NA,530
7/9/2019,chum salmon,NA,Male,NA,655
7/9/2019,chum salmon,NA,Female,NA,580
7/9/2019,chum salmon,NA,Female,NA,570
7/9/2019,chum salmon,NA,Female,NA,545
7/9/2019,chum salmon,NA,Male,NA,600
7/16/2019,chum salmon,NA,Female,NA,500
7/16/2019,chum salmon,NA,Female,NA,525
7/16/2019,chum salmon,NA,Female,NA,530
7/16/2019,chum salmon,NA,Male,NA,550
7/16/2019,chum salmon,NA,Female,NA,510
7/16/2019,chum salmon,NA,Male,NA,585
7/16/2019,chum salmon,NA,Female,NA,555
7/16/2019,chum salmon,NA,Female,NA,500
7/16/2019,chum salmon,NA,Male,NA,590
7/16/2019,chum salmon,NA,Male,NA,530
7/17/2019,chum salmon,NA,Female,NA,540
7/17/2019,chum salmon,NA,Male,NA,600
7/17/2019,chum salmon,NA,Female,NA,525
7/17/2019,chum salmon,NA,Female,NA,535
7/17/2019,chum salmon,NA,Male,NA,545
7/17/2019,chum salmon,NA,Male,NA,555
7/17/2019,chum salmon,NA,Female,NA,530
7/17/2019,chum salmon,NA,Female,NA,515
7/17/2019,chum salmon,NA,Female,NA,520
7/17/2019,chum salmon,NA,Male,NA,550
7/18/2019,chum salmon,NA,Male,NA,610
7/18/2019,chum salmon,NA,Male,NA,575
7/18/2019,chum salmon,NA,Female,NA,510
7/18/2019,chum salmon,NA,Female,NA,560
7/18/2019,chum salmon,NA,Female,NA,535
7/18/2019,chum salmon,NA,Male,NA,540
7/18/2019,chum salmon,NA,Male,NA,560
7/18/2019,chum salmon,NA,Male,NA,555
7/18/2019,chum salmon,NA,Male,NA,540
7/18/2019,chum salmon,NA,Female,NA,510
7/18/2019,chum salmon,NA,Male,NA,550
7/18/2019,chum salmon,NA,Male,NA,510
7/18/2019,chum salmon,NA,Female,NA,520
7/18/2019,chum salmon,NA,Female,NA,525
7/18/2019,chum salmon,NA,Female,NA,515
7/19/2019,chum salmon,NA,Female,NA,510
7/19/2019,chum salmon,NA,Female,NA,505
7/19/2019,chum salmon,NA,Male,NA,560
7/19/2019,chum salmon,NA,Male,NA,540
7/19/2019,chum salmon,NA,Female,NA,505
7/19/2019,chum salmon,NA,Female,NA,540
7/19/2019,chum salmon,NA,Male,NA,580
7/19/2019,chum salmon,NA,Male,NA,620
7/19/2019,chum salmon,NA,Female,NA,540
7/19/2019,chum salmon,NA,Female,NA,535
7/19/2019,chum salmon,NA,Female,NA,535
7/19/2019,chum salmon,NA,Female,NA,530
7/19/2019,chum salmon,NA,Female,NA,540
7/19/2019,chum salmon,NA,Male,NA,605
7/19/2019,chum salmon,NA,Female,NA,550
7/20/2019,chum salmon,NA,Male,NA,535
7/20/2019,chum salmon,NA,Female,NA,530
7/20/2019,chum salmon,NA,Female,NA,570
7/20/2019,chum salmon,NA,Male,NA,575
7/20/2019,chum salmon,NA,Male,NA,575
7/20/2019,chum salmon,NA,Male,NA,530
7/20/2019,chum salmon,NA,Female,NA,510
7/20/2019,chum salmon,NA,Male,NA,590
7/20/2019,chum salmon,NA,Female,NA,540
7/20/2019,chum salmon,NA,Female,NA,510
7/20/2019,chum salmon,NA,Female,NA,515
7/20/2019,chum salmon,NA,Female,NA,515
7/20/2019,chum salmon,NA,Male,NA,555
7/20/2019,chum salmon,NA,Male,NA,555
7/20/2019,chum salmon,NA,Female,NA,545
7/21/2019,chum salmon,NA,Female,NA,560
7/21/2019,chum salmon,NA,Female,NA,550
7/21/2019,chum salmon,NA,Female,NA,500
7/21/2019,chum salmon,NA,Female,NA,520
7/21/2019,chum salmon,NA,Male,NA,560
7/21/2019,chum salmon,NA,Female,NA,560
7/21/2019,chum salmon,NA,Female,NA,490
7/21/2019,chum salmon,NA,Male,NA,545
7/21/2019,chum salmon,NA,Male,NA,565
7/21/2019,chum salmon,NA,Male,NA,570
7/22/2019,chum salmon,NA,Female,NA,505
7/22/2019,chum salmon,NA,Male,NA,535
7/22/2019,chum salmon,NA,Female,NA,510
7/22/2019,chum salmon,NA,Female,NA,505
7/22/2019,chum salmon,NA,Female,NA,495
7/22/2019,chum salmon,NA,Female,NA,515
7/22/2019,chum salmon,NA,Male,NA,525
7/22/2019,chum salmon,NA,Male,NA,550
7/22/2019,chum salmon,NA,Female,NA,500
7/22/2019,chum salmon,NA,Male,NA,550
7/23/2019,chum salmon,NA,Female,NA,495
7/23/2019,chum salmon,NA,Male,NA,505
7/23/2019,chum salmon,NA,Male,NA,535
7/23/2019,chum salmon,NA,Female,NA,550
7/23/2019,chum salmon,NA,Female,NA,495
7/23/2019,chum salmon,NA,Male,NA,550
7/23/2019,chum salmon,NA,Female,NA,490
7/23/2019,chum salmon,NA,Female,NA,555
7/23/2019,chum salmon,NA,Female,NA,515
7/23/2019,chum salmon,NA,Female,NA,535
7/24/2019,chum salmon,NA,Male,NA,605
7/24/2019,chum salmon,NA,Male,NA,535
7/24/2019,chum salmon,NA,Female,NA,535
7/24/2019,chum salmon,NA,Male,NA,560
7/24/2019,chum salmon,NA,Female,NA,525
7/24/2019,chum salmon,NA,Female,NA,540
7/24/2019,chum salmon,NA,Male,NA,530
7/24/2019,chum salmon,NA,Female,NA,520
7/24/2019,chum salmon,NA,Female,NA,535
7/24/2019,chum salmon,NA,Female,NA,520
7/25/2019,chum salmon,NA,Female,NA,530
7/25/2019,chum salmon,NA,Male,NA,500
7/25/2019,chum salmon,NA,Female,NA,500
7/25/2019,chum salmon,NA,Female,NA,480
7/25/2019,chum salmon,NA,Female,NA,520
7/25/2019,chum salmon,NA,Male,NA,560
7/25/2019,chum salmon,NA,Female,NA,535
7/25/2019,chum salmon,NA,Female,NA,515
7/25/2019,chum salmon,NA,Female,NA,535
7/25/2019,chum salmon,NA,Female,NA,535
7/26/2019,chum salmon,NA,Female,NA,515
7/26/2019,chum salmon,NA,Female,NA,510
7/26/2019,chum salmon,NA,Female,NA,475
7/26/2019,chum salmon,NA,Female,NA,490
7/26/2019,chum salmon,NA,Male,NA,510
7/26/2019,chum salmon,NA,Male,NA,540
7/26/2019,chum salmon,NA,Male,NA,505
7/26/2019,chum salmon,NA,Female,NA,545
7/26/2019,chum salmon,NA,Female,NA,505
7/26/2019,chum salmon,NA,Male,NA,530
7/27/2019,chum salmon,NA,Female,NA,525
7/27/2019,chum salmon,NA,Female,NA,520
7/27/2019,chum salmon,NA,Female,NA,525
7/27/2019,chum salmon,NA,Female,NA,550
7/27/2019,chum salmon,NA,Female,NA,540
7/27/2019,chum salmon,NA,Female,NA,565
7/27/2019,chum salmon,NA,Male,NA,515
7/27/2019,chum salmon,NA,Female,NA,530
7/27/2019,chum salmon,NA,Male,NA,540
7/27/2019,chum salmon,NA,Female,NA,525
7/27/2019,chum salmon,NA,Female,NA,540
6/30/2022,chinook salmon,NA,Female,NA,865
7/4/2022,chinook salmon,NA,Male,NA,480
7/6/2022,chinook salmon,NA,Male,NA,480
7/6/2022,chinook salmon,NA,Male,NA,535
7/7/2022,chinook salmon,NA,Male,NA,595
7/7/2022,chinook salmon,NA,Female,NA,835
7/13/2022,chinook salmon,NA,Male,NA,475
7/13/2022,chinook salmon,NA,Male,NA,690
7/13/2022,chinook salmon,NA,Male,NA,555
7/13/2022,chinook salmon,NA,Male,NA,555
7/13/2022,chinook salmon,NA,Male,NA,465
7/13/2022,chinook salmon,NA,Male,NA,455
7/13/2022,chinook salmon,NA,Male,NA,555
7/14/2022,chinook salmon,NA,Female,NA,650
7/16/2022,chinook salmon,NA,Male,NA,640
7/16/2022,chinook salmon,NA,Male,NA,545
7/16/2022,chinook salmon,NA,Male,NA,460
7/16/2022,chinook salmon,NA,Male,NA,630
7/16/2022,chinook salmon,NA,Male,NA,585
7/17/2022,chinook salmon,NA,Male,NA,670
7/19/2022,chinook salmon,NA,Male,NA,680
7/21/2022,chinook salmon,NA,Male,NA,415
7/21/2022,chinook salmon,NA,Male,NA,645
7/21/2022,chinook salmon,NA,Male,NA,475
7/21/2022,chinook salmon,NA,Female,NA,765
7/21/2022,chinook salmon,NA,Male,NA,740
7/21/2022,chinook salmon,NA,Female,NA,845
7/21/2022,chinook salmon,NA,Male,NA,585
7/21/2022,chinook salmon,NA,Male,NA,540
7/21/2022,chinook salmon,NA,Female,NA,865
7/21/2022,chinook salmon,NA,Male,NA,610
7/21/2022,chinook salmon,NA,Male,NA,520
7/21/2022,chinook salmon,NA,Male,NA,610
7/21/2022,chinook salmon,NA,Male,NA,515
7/22/2022,chinook salmon,NA,Male,NA,660
7/24/2022,chinook salmon,NA,Male,NA,515
7/24/2022,chinook salmon,NA,Male,NA,545
7/25/2022,chinook salmon,NA,Male,NA,560
7/26/2022,chinook salmon,NA,Male,NA,610
7/26/2022,chinook salmon,NA,Male,NA,470
7/28/2022,chinook salmon,NA,Male,NA,660
7/28/2022,chinook salmon,NA,Male,NA,645
7/4/2022,chum salmon,NA,Female,NA,445
7/4/2022,chum salmon,NA,Female,NA,555
7/4/2022,chum salmon,NA,Male,NA,530
7/4/2022,chum salmon,NA,Female,NA,495
7/5/2022,chum salmon,NA,Female,NA,530
7/5/2022,chum salmon,NA,Female,NA,495
7/5/2022,chum salmon,NA,Female,NA,535
7/6/2022,chum salmon,NA,Male,NA,565
7/6/2022,chum salmon,NA,Male,NA,550
7/7/2022,chum salmon,NA,Female,NA,555
7/7/2022,chum salmon,NA,Female,NA,595
7/7/2022,chum salmon,NA,Female,NA,525
7/7/2022,chum salmon,NA,Female,NA,540
7/7/2022,chum salmon,NA,Male,NA,555
7/8/2022,chum salmon,NA,Female,NA,560
7/11/2022,chum salmon,NA,Female,NA,515
7/11/2022,chum salmon,NA,Female,NA,520
7/12/2022,chum salmon,NA,Male,NA,550
7/12/2022,chum salmon,NA,Male,NA,505
7/12/2022,chum salmon,NA,Male,NA,580
7/12/2022,chum salmon,NA,Male,NA,550
7/12/2022,chum salmon,NA,Male,NA,535
7/12/2022,chum salmon,NA,Male,NA,450
7/12/2022,chum salmon,NA,Female,NA,505
7/12/2022,chum salmon,NA,Female,NA,520
7/13/2022,chum salmon,NA,Female,NA,550
7/13/2022,chum salmon,NA,Female,NA,520
7/13/2022,chum salmon,NA,Female,NA,515
7/13/2022,chum salmon,NA,Female,NA,490
7/13/2022,chum salmon,NA,Female,NA,500
7/13/2022,chum salmon,NA,Female,NA,555
7/13/2022,chum salmon,NA,Male,NA,525
7/13/2022,chum salmon,NA,Female,NA,515
7/13/2022,chum salmon,NA,Female,NA,540
7/13/2022,chum salmon,NA,Female,NA,545
7/13/2022,chum salmon,NA,Female,NA,510
7/13/2022,chum salmon,NA,Female,NA,515
7/13/2022,chum salmon,NA,Female,NA,485
7/13/2022,chum salmon,NA,Female,NA,545
7/13/2022,chum salmon,NA,Male,NA,545
7/13/2022,chum salmon,NA,Male,NA,530
7/13/2022,chum salmon,NA,Female,NA,505
7/13/2022,chum salmon,NA,Male,NA,580
7/13/2022,chum salmon,NA,Male,NA,575
7/13/2022,chum salmon,NA,Male,NA,555
7/13/2022,chum salmon,NA,Male,NA,545
7/13/2022,chum salmon,NA,Female,NA,505
7/13/2022,chum salmon,NA,Male,NA,525
7/13/2022,chum salmon,NA,Male,NA,550
7/13/2022,chum salmon,NA,Female,NA,565
7/13/2022,chum salmon,NA,Male,NA,535
7/13/2022,chum salmon,NA,Female,NA,500
7/13/2022,chum salmon,NA,Female,NA,510
7/14/2022,chum salmon,NA,Female,NA,530
